ticker,date,title,news_direction,news_severity,news_category,is_material,confidence_score,sasb_industry
000270,2026-06-04,“LG전자 하루에 22% 하락” 젠슨 황 방한에 관련주 회복여부 ‘관심’,neutral,0.756048321723938,기타,0,0.35654929280281067,Transportation
000270,2026-06-06,"“코스피 로봇 대장주, 다들 아시죠?”...‘현대차 이름표’ 단 ETF 봇물",neutral,0.9998286962509155,산업·사업동향,0,0.95,Transportation
000270,2026-06-05,"테슬라 모델Y, 쏘렌토 제치고 첫 국내 판매 1위",positive,0.999869704246521,기타,0,0.2501438558101654,Transportation
000270,2026-06-08,‘피지컬AI 파트너’ 현대차 찾은 젠슨 황 “폭발적 변화 일어날 것”,neutral,0.999603807926178,기타,0,0.4288412034511566,Transportation
000270,2026-06-07,금융위기 수준까지 간 고환율 장기화 땐 산업 전반 ‘비용 부담’,negative,0.632097601890564,실적·재무,1,0.95,Transportation
000270,2026-05-27,"현대성우쏠라이트, 경주에 322억원 투자 배터리 생산라인 증설",positive,0.9998542070388794,ESG,1,0.95,Transportation
000270,2026-05-26,"현대차, 中부품 사용 확대 검토",positive,0.7858392596244812,산업·사업동향,0,0.95,Transportation
000270,2026-05-28,코스피 활황에 외국인 배당금 11조 돌파 삼성전자만 2조,positive,0.9997183680534363,실적·재무,1,0.95,Transportation
000270,2026-05-31,제로백 5초대의 ‘호화 응접실’ 요즘 핫한 3열 전기 SUV,neutral,0.9680495262145996,기타,0,0.325798898935318,Transportation
000270,2026-05-29,분배 갈등 휘말린 산업계 후폭풍,negative,0.9996764659881592,실적·재무,1,0.95,Transportation
000270,2026-06-01,항해자들은 왜 가자로 향했는가 [왜냐면],neutral,0.9997993111610413,산업·사업동향,0,0.2432723492383957,Transportation
000270,2026-05-21,노무라 ‘1만피’ 전망 “59만전자 400만닉스 가능”,neutral,0.9989233613014221,산업·사업동향,0,0.95,Transportation
000270,2026-05-20,"글로비스, 현대차그룹 R&D메카에 6720억 투자",neutral,0.8345920443534851,산업·사업동향,0,0.95,Transportation
000270,2026-05-22,"""현대차 기아 출신 잡아라"" 韓진출 노린 中완성차기업",positive,0.9991812109947205,산업·사업동향,0,0.27109771966934204,Transportation
000270,2026-05-25,고유가에 다시 뜨는 경차  1~4월 판매량 13% 급증,neutral,0.9482497572898865,산업·사업동향,0,0.28237539529800415,Transportation
000270,2026-05-17,현대차 '피지컬 AI' 株인가  ETF 운용사 엇갈린 판단,neutral,0.9986937642097473,기타,0,0.4068368971347809,Transportation
000270,2026-05-15,현대차 판매량 제친 기아 송호성 사장 [CEO 라운지],positive,0.9992092251777649,기타,0,0.3630971312522888,Transportation
000270,2026-05-18,"""물류 로봇 스트레치 결합해 택배용 모빌리티 개척할 것""",positive,0.9996848106384277,산업·사업동향,0,0.95,Transportation
000270,2026-05-19,"현대차, ‘냉장고 번쩍’ 아틀라스 2만5천대 투입 예고 지배구조도 ‘들어 올린다’",neutral,0.8725266456604004,ESG,1,0.95,Transportation
000270,2026-05-13,‘군토나’는 잊어라 기아 ‘타스만’ 기반 군용 지휘차 유럽 첫 공개,positive,0.99945467710495,문화·마케팅,0,0.95,Transportation
000270,2026-05-12,"車수출 반세기, 7655만대 대기록",positive,0.773429811000824,산업·사업동향,0,0.95,Transportation
000270,2026-05-14,현대차 로비엔 로봇개가 뛴다 정의선 “피지컬 AI 테스트베드 될 것”,neutral,0.9998258948326111,기타,0,0.3359357416629791,Transportation
000270,2026-05-07,글로벌 전기차 제자리걸음인데  현대차그룹 판매 22% 고속성장,negative,0.7393739819526672,산업·사업동향,0,0.3957536816596985,Transportation
000270,2026-05-10,월간 첫 1위 전기승용차 오른 '테슬라' 기아도 눌렀다,positive,0.9990320205688477,문화·마케팅,0,0.95,Transportation
000270,2026-05-09,"뇌는 ‘옛 몸무게’를 기억한다 김준호 빠니보틀, 비만 주사 끊고 요요 막으려면 [헬스타클럽]",neutral,0.9998621940612793,기타,0,0.3171764314174652,Transportation
000270,2026-05-08,"현대차그룹, 노무총괄 부사장→사장급 격상 노봉법 대응 강화",neutral,0.9994852542877197,산업·사업동향,0,0.95,Transportation
000270,2026-05-11,“외국인 4조 던져도 더 올랐다” 반도체 불기둥에 코스피 7900 눈앞,neutral,0.999510645866394,산업·사업동향,0,0.95,Transportation
000270,2026-05-03,"올해만 80% 주가 뛰더니 또 일냈다...에이피알, 美 타임 ‘세계 영향력 100대 기업’ 선정",positive,0.9998164772987366,산업·사업동향,0,0.2660386860370636,Transportation
000270,2026-05-02,제네시스 GV에 기아 EV PBV 눈길,positive,0.9987747073173523,문화·마케팅,0,0.95,Transportation
000270,2026-05-01,中 BYD 지커 샤오미 인해전술  韓 전기차 시장방어 '발등에 불',positive,0.8949994444847107,산업·사업동향,0,0.7042758464813232,Transportation
000270,2026-04-30,제네시스 GV에 기아 EV PBV 눈길 中 전기차 브랜드 공습에 ‘춘추전국시대’,positive,0.9976285099983215,문화·마케팅,0,0.95,Transportation
000270,2026-05-04,"한지민, 5000만 원 기부 17년째 이어온 선행",positive,0.999809205532074,문화·마케팅,0,0.95,Transportation
000270,2026-05-05,용돈 보단 주식 부모가 찜한 자녀 선물 1위 ‘삼성전자’,neutral,0.9999091625213623,ESG,1,0.2551479935646057,Transportation
000270,2026-05-06,"“성과급 30%, 아틀라스 공장투자 허락받으라” 현대차 임단협 스타트",neutral,0.6922141909599304,산업·사업동향,0,0.95,Transportation
000270,2026-04-27,"김영훈 장관, 사법부 겨냥 “아리셀 감형은 면죄부” 강한 비판",negative,0.9997077584266663,ESG,1,0.95,Transportation
000270,2026-04-26,"""운전만 하면 피곤해""는 옛말  똑똑해진 차, 힐링 공간 된다",neutral,0.9998878240585327,기타,0,0.3498236835002899,Transportation
000270,2026-04-25,“경차 따위가 감히 벤츠 앞질러” 보복하다 ‘217cm 최홍만’ 나오면? [최기성의 허브車],neutral,0.9991340041160583,기타,0,0.2299375683069229,Transportation
000270,2026-04-24,"방산은 로템, 로봇은 위아 그리고 ",neutral,0.9334222674369812,산업·사업동향,0,0.8894117474555969,Transportation
000270,2026-04-28,"아이오닉5가 ‘2천만원’ 현대차, 배터리 구독 실증사업 시작",positive,0.570293664932251,기타,0,0.38621851801872253,Transportation
000270,2026-04-29,[대한민국 100대 CEO] 장재훈 현대차그룹 부회장 | 미국 중동 새만금 글로벌 삼각벨트 구축,neutral,0.8515649437904358,산업·사업동향,0,0.95,Transportation
000270,2026-04-22,“방학 때 공부하며 취업까지” 현대차 기아 ‘AI 소프티어 부트캠프’,neutral,0.9998867511749268,기타,0,0.29835814237594604,Transportation
000270,2026-04-21,유럽 맞춤형 '아이오닉3' 글로벌 첫 공개,positive,0.9998118281364441,ESG,1,0.2578571140766144,Transportation
000270,2026-04-23,"“매출 46조 찍었는데 이게 뭡니까” 현대차, 美관세에 영업익 ‘후진’",negative,0.9998000264167786,ESG,1,0.95,Transportation
000270,2026-04-16,"“한국車 따위가 감히” 욕해서 미안 돈 벌면 벤츠, 별 달면 제네시스 [세상만車]",neutral,0.9986540079116821,문화·마케팅,0,0.95,Transportation
000270,2026-04-17,"코스피, ‘종전협상 관망세’에 6191.92 하락 마감 코스닥은 올라",neutral,0.9996747970581055,기타,0,0.29178306460380554,Transportation
000270,2026-04-20,“중동 리스크? 어지간한 걸론 안 흔들려” 코스피 6200선 재탈환,neutral,0.9998798370361328,실적·재무,1,0.3692869246006012,Transportation
000270,2026-04-19,"“인도 도로 점유율, 소 다음 노린다” 현대차 기아, 1분기 판매 역대 최대",positive,0.999850869178772,실적·재무,1,0.95,Transportation
000270,2026-04-13,나오자마자 소형 SUV 1위 셀토스의 힘,positive,0.9998500347137451,산업·사업동향,0,0.2792743146419525,Transportation
000270,2026-04-12,"현대차 울산 기아 화성 공장, 내달 정상화",negative,0.9989885687828064,산업·사업동향,0,0.95,Transportation
000270,2026-04-14,“환율 요동에 내 주식계좌 희비” 수출주 웃고 내수주 울고,neutral,0.6683908104896545,실적·재무,1,0.95,Transportation
000270,2026-04-15,"“우크라 레바논 가자 합친 것보다 많다” 15만명 사망한 수단, 무슨일이",neutral,0.9996815919876099,기타,0,0.3057466447353363,Transportation
000270,2026-04-08,"“기름값 비싼데 나도 전기차?” 헉, 지자체 30% 벌써 보조금 동났다",neutral,0.9998873472213745,산업·사업동향,0,0.28572702407836914,Transportation
000270,2026-04-07,유가 고공행진에 전기차 살까 시장조사기관 “글로벌 시장 회복기”,neutral,0.974728524684906,기타,0,0.2512296438217163,Transportation
000270,2026-04-09,미국 이란 2주 휴전에도 긴장감 코스피 5800선 내주며 하락 마감,neutral,0.9994381070137024,ESG,1,0.95,Transportation
000270,2026-04-10,"현대차 | EV 아이오닉 6N, 월드카 어워즈서 고성능 차 최고상",positive,0.9997063279151917,문화·마케팅,0,0.95,Transportation
000270,2026-04-02,“하루 만에 분위기 급반전” 트럼프 한마디에 코스피 4.47% 급락,neutral,0.9742330312728882,산업·사업동향,0,0.95,Transportation
000270,2026-04-01,고유가에 하이브리드 전기차 판매 급증,positive,0.9998362064361572,ESG,1,0.95,Transportation
000270,2026-04-03,“호르무즈 숨통 트이나” 코스피 하루 만에 5400선 회복,neutral,0.9998751878738403,기타,0,0.3660374581813812,Transportation
000270,2026-04-06,"아이오닉6N, 월드카 어워즈 ‘고성능차 부문’ 수상",positive,0.9998537302017212,ESG,1,0.217225581407547,Transportation
000270,2026-04-05,100대 기업 '투자 배당 실탄' 1년새 270% 급증,positive,0.9998468160629272,실적·재무,1,0.95,Transportation
000270,2026-03-29,"""국내출장 대신 영상회의로""",neutral,0.9989204406738281,산업·사업동향,0,0.95,Transportation
000270,2026-03-27,"아빠는 SUV, 엄마는 세단이라면?...패밀리카 고민 해결 ‘르노 필랑트’ [CAR 톡]",neutral,0.9998681545257568,실적·재무,1,0.32743263244628906,Transportation
000270,2026-03-30,제일 선방한 포스코가 -10% 찍고 찔끔 그룹주 ETF ‘잔인한 3월’,neutral,0.992228090763092,실적·재무,1,0.27753037214279175,Transportation
000270,2026-03-31,볼보 전기 SUV 제치고 기아'EV9' 獨서 최고점,positive,0.9998559951782227,ESG,1,0.23150822520256042,Transportation
000270,2026-03-25,기아 인증중고차 현대캐피탈로 구입하면...2.9% 저금리 할부,neutral,0.9996294975280762,기타,0,0.2200460135936737,Transportation
000270,2026-03-26,"대유에이텍, ‘디와이에이’로 사명 변경 모빌리티 역량 강화 나선다",neutral,0.9997063279151917,산업·사업동향,0,0.95,Transportation
000270,2026-03-22,내 계좌 털어간 중동전쟁 개미들 물릴 때 외국인 느긋했던 이유는?,neutral,0.9672485589981079,산업·사업동향,0,0.39509937167167664,Transportation
000270,2026-03-20,현대건설 | ‘스마트 주거 단지’ 위한 협력 체계 구축,neutral,0.7420952916145325,산업·사업동향,0,0.95,Transportation
000270,2026-03-23,"현대자동차, 글로벌 불확실성 속 '체질개선' 로보틱스 AI 수소 승부수",positive,0.8767439126968384,산업·사업동향,0,0.95,Transportation
000270,2026-03-24,차 안에 앉아 집안 청소기 돌린다 현대차 ‘카투홈’ 시동,neutral,0.9977994561195374,기타,0,0.28323066234588623,Transportation
000270,2026-03-17,깐부 챙기는 젠슨 황 “현대차는 로보택시 파트너” 주가는 폭풍질주,neutral,0.8363187909126282,산업·사업동향,0,0.95,Transportation
000270,2026-03-16,현대차 전 부문에서 대규모 채용 171개 채용 공고 뜬다,neutral,0.9998125433921814,산업·사업동향,0,0.95,Transportation
000270,2026-03-18,"정의선 젠슨황 ‘깐부동맹’, 레벨4 로보택시 첫 시동",positive,0.9875332117080688,산업·사업동향,0,0.95,Transportation
000270,2026-03-19,정수기 회사도 “로봇사업 합니다” 주총장마다 미래먹거리 선언,neutral,0.9998679161071777,산업·사업동향,0,0.6412622928619385,Transportation
000270,2026-03-10,"1.1조 싸들고 국장 돌아온 외국인 코스피, 5% 급등해 5500선 마감",neutral,0.9998931884765625,기타,0,0.23282432556152344,Transportation
000270,2026-03-09,"디와이오토-한국생산기술연구원, 로보틱스용 액추에이터 개발 MOU",positive,0.999841570854187,산업·사업동향,0,0.95,Transportation
000270,2026-03-11,줄어드는 교전 긴장감 상승 출발했던 코스피 ‘5600선’ 지키며 마감,neutral,0.9999138116836548,문화·마케팅,0,0.4383411407470703,Transportation
000270,2026-03-12,작년 최대 매출에...정의선 회장 기아서 54억 보수,neutral,0.5252008438110352,실적·재무,1,0.95,Transportation
000270,2026-03-15,삼성전자 사외이사 평균 1억7850만원 대기업 평균 첫 9000만원 돌파,positive,0.9979098439216614,기타,0,0.2904336452484131,Transportation
000270,2026-03-14,“널뛰는 기름값 신경 안쓸랍니다” 전기차로 눈돌리는 소비자들,neutral,0.9999186992645264,기타,0,0.37855786085128784,Transportation
000270,2026-03-13,"테슬라 따라 하다 이번엔 엔비디아 현대차 자율주행, 문제없나요",neutral,0.99832683801651,산업·사업동향,0,0.95,Transportation
000270,2026-03-04,코스피 -12.06% 역대 최대 하락...9 11 테러 때보다 더 떨어졌다,neutral,0.8229685425758362,문화·마케팅,0,0.4262520968914032,Transportation
000270,2026-03-03,SK하이닉스 15.5%↓ 삼성전자 14.1%↓ 애프터마켓서 하락폭 커져,negative,0.9998276233673096,ESG,1,0.49867793917655945,Transportation
000270,2026-03-05,"누구나 타는 테슬라 싫어졌나? 한국서 ‘또 1위’, 전기차도 ‘기아 시대’ 열리나 [왜몰랐을카]",neutral,0.9667701125144958,ESG,1,0.22178532183170319,Transportation
000270,2026-03-06,"코스피, 5580대 강보합 마감 코스닥은 3%대 상승",neutral,0.9999071359634399,실적·재무,1,0.272736132144928,Transportation
000270,2026-03-08,“회사 때려치고 유튜브나 할까” 채널 개설 나흘만에 골드버튼 김선태 [이번주인공],neutral,0.6665865778923035,산업·사업동향,0,0.2792503535747528,Transportation
000270,2026-02-26,[단독] 현대차 기술 사령탑 일성...“현대차그룹 포티투닷 시너지 극대화”,positive,0.6474189758300781,산업·사업동향,0,0.24945543706417084,Transportation
000270,2026-02-27,[Value UP] 탄소배출 20% 줄인 탄소저감강판 본격 양산,positive,0.9998764991760254,ESG,1,0.95,Transportation
000270,2026-03-02,시속 100km 달리다 마주친 빙판길에 ‘으악’ 핸들 90도로 꺾자 생긴 일,neutral,0.9987741112709045,산업·사업동향,0,0.95,Transportation
000270,2026-03-01,대기업 감시 역할 잘 수행 소비자 경제생활 정보도 풍부해지길,neutral,0.9999172687530518,문화·마케팅,0,0.95,Transportation
000270,2026-02-28,"""어떻게 모았지?"" 음악계 깜짝 피아노 거장 4인의 특별한 인연",neutral,0.9999088048934937,ESG,1,0.36472222208976746,Transportation
000270,2026-02-22,이젠 전기차 2000만원대 생존 건 가격전쟁,neutral,0.9999076128005981,산업·사업동향,0,0.4502939283847809,Transportation
000270,2026-02-21,"“쏘렌토보다 싼 ‘테슬라 킬러’ 나왔다” 놀라운 가격깡패, 3천만원대 볼보 [최기성의 허브車]",positive,0.7702935338020325,문화·마케팅,0,0.95,Transportation
000270,2026-02-20,글로벌 3강 현대차그룹  美 인도 현지화 박차,positive,0.9998272061347961,산업·사업동향,0,0.44573527574539185,Transportation
000270,2026-02-24,"""신차보다 효자"" 중앙아시아 누빈 K중고차, 수출 증가액 1위",positive,0.988214373588562,산업·사업동향,0,0.95,Transportation
000270,2026-02-23,“최악 관세 위협은 벗어났다”...반도체 자동차 ‘방긋’,negative,0.7269487380981445,산업·사업동향,0,0.95,Transportation
000270,2026-02-25,"기아 조지아, 누적 500만대 생산 텔루라이드 하이브리드 양산 개시",positive,0.9998635053634644,산업·사업동향,0,0.95,Transportation
000270,2026-02-13,"현대차그룹, 팰리세이드 EV9으로 ‘캐나다 올해의 차’ 2관왕",positive,0.9998359680175781,기타,0,0.29278621077537537,Transportation
000270,2026-02-15,“연휴 뒤 용돈 벌어볼까”  IPO 대어 줄줄이 출격 채비,neutral,0.999887228012085,ESG,1,0.27875152230262756,Transportation
000270,2026-02-14,"코르티스, ‘NBA 크로스오버 콘서트 시리즈’ 신곡 발표",neutral,0.9998639822006226,문화·마케팅,0,0.43127942085266113,Transportation
000270,2026-02-19,[속보] 코스피 사상 첫 5600선 돌파 삼성전자 ‘19만전자’ 등극,positive,0.9991722106933594,산업·사업동향,0,0.95,Transportation
000270,2026-02-18,"“너는 전기차 맡아, 난 최고급 밴 뚫을게”...현대차 제네시스 中시장 협공",positive,0.9882338047027588,산업·사업동향,0,0.95,Transportation
000270,2026-02-17,아반떼 니로 필랑트...설 이후 신차 쏟아진다,neutral,0.5484822392463684,산업·사업동향,0,0.26886963844299316,Transportation
000270,2026-02-16,2천만원 BYD ‘돌핀’ 세련됐지만 소통 서툴러 한국 시장 ‘메기’ 될까,neutral,0.9825277924537659,기타,0,0.34551236033439636,Transportation
000270,2026-02-09,"현대ADM, 세계 최초 ‘암 전이 원천 차단’ 기전 규명 [건강한겨레]",positive,0.9991687536239624,기타,0,0.3121131956577301,Transportation
000270,2026-02-08,한국서 2000만원대 전기차 가성비 대전,neutral,0.8551151752471924,산업·사업동향,0,0.3629362881183624,Transportation
000270,2026-02-10,"""움직이는 거실"" 아빠차가 흔들린다 올해의 차, 아이오닉9 [2026중앙일보 올해의 차]",positive,0.9961749315261841,문화·마케팅,0,0.95,Transportation
000270,2026-02-11,"하락 출발한 코스피 장 초반, 5300선 회복했으나 하락 폭 키워",neutral,0.9902181029319763,문화·마케팅,0,0.3689400851726532,Transportation
000270,2026-02-12,"“차라리 한국차 사겠다” 깔봤는데 ‘가격파괴’ 수입차, 벤츠 BMW보다 ‘인싸’ [세상만車]",neutral,0.999530553817749,ESG,1,0.2640308737754822,Transportation
000270,2026-02-04,"코스피, 5300선 뚫고 사상 최고치 경신 코스닥도 상승 마감",neutral,0.7546522617340088,기타,0,0.30045560002326965,Transportation
000270,2026-02-05,"“늦었나 했는데, 오늘 들어가?” 코스피, 2%대 하락 출발, 코스닥도 내려",neutral,0.99845290184021,기타,0,0.27788621187210083,Transportation
000270,2026-02-06,“중고 경차 가격 1년 전보다 23%↑ 세단보다 5.4일 빨리 팔려”,neutral,0.9949020147323608,실적·재무,1,0.2761761546134949,Transportation
000270,2026-02-07,아빠들을 위한 다목적 전기차...슈퍼 패밀리카로 진화한 스타리아 EV [CAR톡],positive,0.962455153465271,기타,0,0.4375426471233368,Transportation
000270,2026-02-01,중국차 비켜라  2천만원대 SUV 출격,positive,0.9998600482940674,산업·사업동향,0,0.95,Transportation
000270,2026-01-31,"필랑트, ‘갓성비’로 틈새 공략...쏘렌토와 팰리세이드 사이의 경쟁력 [CAR톡]",positive,0.9998663663864136,ESG,1,0.22800186276435852,Transportation
000270,2026-01-30,테슬라 엔비디아 거친 자율주행 기술 리더...박민우 현대차그룹 AVP본부장 [CEO 라운지],neutral,0.9993526339530945,산업·사업동향,0,0.21563172340393066,Transportation
000270,2026-02-02,“여기 도요타 아닌데요” 독일 기아차 매장서 ‘기모노 이벤트’,neutral,0.9192569851875305,문화·마케팅,0,0.95,Transportation
000270,2026-02-03,‘철수설 불식’한국GM...올해 풀 가동 50만대 생산한다,negative,0.740394115447998,산업·사업동향,0,0.95,Transportation
000270,2026-01-28,역시 타코? 트럼프 하루만에 일보후퇴 여전히 불안한 車업계,neutral,0.9596840739250183,산업·사업동향,0,0.3861597180366516,Transportation
000270,2026-01-29,[사진] 오프로드 달리는 제네시스,neutral,0.9985271692276001,ESG,1,0.4296557903289795,Transportation
000270,2026-01-23,현대차 기아 또 英 美서 '최고의 차' 싹쓸이,positive,0.9998202919960022,산업·사업동향,0,0.26385316252708435,Transportation
000270,2026-01-26,"“감히 2천만원대 車 따위가” 테슬라 현대차에 건방진 도전, ‘특급변신’ SUV [카슐랭]",negative,0.5611293911933899,기타,0,0.29333987832069397,Transportation
000270,2026-01-25,"트럼프 관세, 정의선 잘막았다 현대차 기아, 매출 첫 300조 전망",negative,0.8326205611228943,실적·재무,1,0.95,Transportation
